Canto Coding ID,Local_lat:,Local_long:,Region,Division,Subregion,Area,People,Region,Division,Subregion,Area / Kingdom,Culture,Cu_location,Arensberg-Lomax_clusters,Peoplex,C_cid,US Coding ID,Notes,Local_latitude,Local_longitude,society,society_id,Culture_location,US_Culture_name:,Audio_file_id:,Audio_notes:,Duration:,Lomax_source:,Song Title,Genre,Song_notes,Performers,Instruments,Recorded_by,Year,Publisher,Publcation_collection,Repository,Source_notes,Classification_notes,Metadata_notes,,SongTitlecondensed,Metadata_sources
,,,,,,,,,,,,,,,,,6124,,36.18,-115.14,Las Vegas,,"Las Vegas, NV [Recorded in Los Angeles, CA]",LasVegasEA1950s,,,0:03:19,,Come Fly With Me,Vocal jazz,"""Come Fly with Me"" is a 1957 popular song composed by Jimmy Van Heusen, with lyrics by Sammy Cahn. ""Come Fly with Me"" was written for Frank Sinatra, and was the title track of his 1958 album of the same name. The song sets the tone for the rest of the album, describing adventures in exotic locales, in Bombay, Peru and Acapulco Bay respectively.","Frank Sinatra, vocal",,,1960,Capitol,"Come Fly With Me, Capitol W920",,,,,,ComeFlyWithMe,@Capitol1958ComeFlyWithMe@WikiComeFlyWithMeAlbum@WikiComeFlyWithMeSong
,,,,,,,,,,,,,,,,,5090,,53.40,-2.98,London,15095,"Liverpool, England [Recorded in London, England]",London1960s,,,0:07:11,,Hey Jude,Pop rock,"""Hey Jude"" is a song by the English rock band the Beatles that was released as a non-album single in August 1968. It was written by Paul McCartney and credited to the Lennon–McCartney partnership. The writing and recording of ""Hey Jude"" coincided with a period of upheaval in the Beatles. The ballad evolved from ""Hey Jules"", a song McCartney wrote to comfort John Lennon's son, Julian, after Lennon had left his wife for the Japanese artist Yoko Ono. The lyrics espouse a positive outlook on a sad situation, while also encouraging ""Jude"" to pursue his opportunities to find love. After the fourth verse, the song shifts to a fade-out coda. Lasting for over four minutes, it is longer than the rest of the song.","The Beatles: Paul McCartney, vocal, piano, bass & clapping; John Lennon, vocal, guitar & clapping; George Harrison, vocal, guitar & clapping; Ringo Starr, vocal, drums, tambourine & clapping; 36-piece orchestra",,,1968,Apple,"Hey Jude / Revolution, Apple R 5722",,,,,Hey Jude / Revolution,HeyJude,@Apple1968HeyJude @WikiHeyJude @WikiBeatles
,,,,,,,,,,,,,,,,,5201,,53.40,-2.98,Liverpool,,"Liverpool, England [Recorded in London, England]",NorthernEngland1960s,,,0:02:18,,She Loves You,Pop rock,"""""She Loves You"" is a song written by John Lennon and Paul McCartney and recorded by English rock group the Beatles for release as a single in 1963... Like many early Beatles songs, the title of ""She Loves You"" was framed around the use of personal pronouns.But unusually for a love song, the lyrics are not about the narrator's love for someone else; instead the narrator functions as a helpful go-between for estranged lovers."" (Wikipedia)","The Beatles: John Lennon, vocal & guitar; Paul McCartney, vocal & bass; George Harrison, vocal & guitar; Ringo Starr, drums",,,1963,Parlophone,"She Loves You, Parlophone R 5055",,,,,She Loves You,SheLovesYou,"https://en.wikipedia.org/wiki/She_Loves_You
https://www.discogs.com/The-Beatles-She-Loves-You/release/3728892"
,,,,,,,,,,,,,,,,,6164,,53.40,-2.98,Liverpool,,"Liverpool, England [Recorded in London, England]",NorthernEngland1960s,,,0:02:24,,I Want to Hold Your Hand,Rock and Roll; Pop; British Invasion,"""Indisputably the most famous and influential pop musicians of all time, the Beatles' groundbreaking mix of rock, country, and British music hall is evident on """"I Wanna Hold Your Hand."""" The song was their first major international hit and first US #1.","The Beatles: John Lennon, guitar, vocal & clapping; Paul McCartney, bass, vocal & clapping; George Harrison, guitar & clapping; Ringo Starr, drums & clapping",,,1964,Capitol,"I Want to Hold Your Hand / I Saw Her Standing There, Capitol 5112",,,,,I Want to Hold Your Hand / I Saw Her Standing There,IWanttoHoldYourHand,@Capitol1964IWanttoHoldYourHand @WikiIWantToHoldYourHand @WikiBeatles
,,,,,,,,,,,,,,,,,6165,,53.40,-2.98,Liverpool,,"Liverpool, England [Recorded in London, England]",NorthernEngland1960s,,,0:02:32,,And I Love Her,Rock and Roll; Pop; British Invasion,"""And I Love Her"" is a song recorded by English rock band the Beatles, written primarily by Paul McCartney and credited to the Lennon–McCartney partnership. ","The Beatles: John Lennon, guitar; Paul McCartney, bass & vocal; George Harrison, guitar; Ringo Starr, bongos & claves",,,1964,Capitol,"And I Love Her / If I Fell, Capitol 5235",,,,,And I Love Her / If I Fell,AndILoveHer,@Capitol1964AndILoveHer @WikiBeatles @WikiAndILoveHer
,,,,,,,,,,,,,,,,,6166,,53.40,-2.98,Liverpool,,"Liverpool, England [Recorded in London, England]",NorthernEngland1960s,,,0:02:32,,Hard Day's Night,Rock and Roll; Pop; British Invasion,"A Hard Day's Night"" is a song by the English rock band the Beatles. Credited to Lennon–McCartney, it was written by John Lennon, with some collaboration from Paul McCartney. The song featured prominently on the soundtrack to the Beatles' first feature film, A Hard Day's Night, and was on their album of the same name. The lyrics speak about the singer's undying devotion to his lover, and how he works so she can buy the things she wants. The singer sings about his tiredness when he comes home from work, but how the things that his lover does perk him up.","The Beatles: John Lennon, guitar & vocal; Paul McCartney, bass & vocal; George Harrison, guitar; Ringo Starr, drums, bongos & cowbell; George Martin, piano",,,1964,Parlophone,"A Hard Day's Night, Parlophone PMC 1230",,,,,A Hard Day's Night,HardDaysNight,@Parlophone1964HardDaysNight @WikiHardDaysNightAlbum @WikiHardDaysNightSong @WikiBeatles
,,,,,,,,,,,,,,,,,6167,,53.40,-2.98,London,15095,"Liverpool, England [Recorded in London, England]",London1960s,,,0:02:18,,Help!,Rock and Roll; Pop; British Invasion,"""Help!"" is a song by the English rock band the Beatles that served as the title song for the 1965 film and its soundtrack album. Credited to Lennon–McCartney, ""Help!"" was written by John Lennon with some help from Paul McCartney. Lennon wrote the lyrics of the song to express his stress after the Beatles' quick rise to success.","The Beatles: John Lennon, guitar & vocal; Paul McCartney, bass & vocal; George Harrison, guitar & vocal; Ringo Starr, drums & tambourine",,,1965,Parlophone,"Help!, Parlophone PMC 1255",,,,,Help!,Help!,@Parlophone1965Help! @WikiHelp!Album @WikiHelp!Song @WikiBeatles
,,,,,,,,,,,,,,,,,6168,,53.40,-2.98,London,15095,"Liverpool, England [Recorded in London, England]",London1960s,,,0:03:06,,Here Comes the Sun,Rock; Pop rock,"""Here Comes the Sun"" is a song by the English rock band the Beatles from their 1969 album Abbey Road. It was written by George Harrison and is one of his best-known compositions for the Beatles. The lyrics reflect Harrison's relief at the arrival of spring and the temporary respite he was experiencing from the band's business affairs. Reflecting the continued influence of Indian classical music on Harrison's writing, the composition includes several time signature changes.","The Beatles: George Harrison, vocal, guitar, harmonium, synthesizer & clapping; Paul McCartney, vocal, bass & clapping; Ringo Starr, drums & clapping; strings; flutes; clarinets",,,1967,Apple,"Abbey Road, Apple PCS 7088",,,,,Abbey Road,AbbeyRoad,@Apple1967AbbeyRoad @WikiHereComesTheSun @WikiAbbeyRoad @WikiBeatles
,,,,,,,,,,,,,,,,,6169,,53.40,-2.98,London,15095,"Liverpool, England [Recorded in London, England]",London1960s,,,0:02:51,,Magical Mystery Tour,Psychedelic pop,"""Magical Mystery Tour"" is a song by the English rock band the Beatles and the title track to the December 1967 television film of the same name. ""Magical Mystery Tour"" is credited to Lennon–McCartney, although written primarily by Paul McCartney. The lyrics explain in a general way the premise of the film: a charabanc mystery tour of the type that was popular in Britain when the Beatles were young.","The Beatles: John Lennon, guitar, vocal & percussion; Paul McCartney, bass, vocal, piano & percussion; George Harrison, guitar, vocal & percussion; Ringo Starr, drums & percussion; Mal Evans, percussion; Neil Aspinall, percussion; David Mason, trumpet; Elgar Howarth, trumpet; Roy Copestake, trumpet; John Wilbraham, trumpet",,,1967,Capitol,"Magical Mystery Tour, Capitol SMAL-2835",,,,,Magical Mystery Tour,MagicalMysteryTour,@Capitol1967MagicalMysteryTour @WikiMagicalMysteryTourAlbum @WikiMagicalMysteryTourSong @WikiBeatles
,,,,,,,,,,,,,,,,,6170,,53.40,-2.98,London,15095,"Liverpool, England [Recorded in London, England]",London1960s,,,0:04:33,,I Am the Walrus,Psychedelic pop,"""I Am the Walrus"" is a song by the English rock band the Beatles released in November 1967. It was featured in the Beatles' television film Magical Mystery Tour in December of that year. The lyrics came from three song ideas that Lennon had been working on. The walrus refers to Lewis Carroll's poem ""The Walrus and the Carpenter"" (from the book Through the Looking-Glass).","The Beatles: John Lennon, electric piano, vocal & Mellotron; Paul McCartney, bass & tambourine; George Harrison, guitar; Ringo Starr, drums; Mike Sammes singers, vocal; Ray Thomas, vocal; Mike Pinder, vocal; strings; brass; woodwinds",,,1967,Capitol,"Magical Mystery Tour, Capitol SMAL-2835",,,,,Magical Mystery Tour,MagicalMysteryTour,@Capitol1967MagicalMysteryTour @WikiIAmTheWalrus  @WikiMagicalMysteryTourAlbum @WikiBeatles
,,,,,,,,,,,,,,,,,6171,,53.40,-2.98,London,15095,"Liverpool, England [Recorded in London, England]",London1960s,,,0:03:57,,All You Need is Love,Psychedelic pop,"""All You Need Is Love"" is a song by the English rock band the Beatles that was released as a non-album single in July 1967. It was written by John Lennon and credited to the Lennon–McCartney partnership.The song was Britain's contribution to Our World, the first live global television link, for which the band were filmed performing it at EMI Studios in London on 25 June. The programme was broadcast via satellite and seen by an audience of over 400 million in 25 countries. Lennon's lyrics were deliberately simplistic, to allow for the show's international audience, and captured the utopian ideals associated with the Summer of Love.","The Beatles: John Lennon, vocal, harpsichord & banjo; Paul McCartney, bass, double bass & vocal; George Harrison, guitar, violin & vocal; Ringo Starr, drums; George Martin, piano; Sidney Sax, violin; Eric Bowie, violin; John Ronayne, violin; Lionel Ross, cello; Jack Holmes, cello; Rex Morris, tenor sax; Don Honeywill, tenor sax; David Mason, trumpet; Stanley Woods, trumpet & flugelhorn; Evan Watkins, trombone; Harry Spain, trombone; Jack Emblow; Mick Jagger, Keith Richards, Eric Clapton, Marianne Faithfull, Jane Asher, Pattie Boyd, Mike McGear, Keith Moon, Graham Nash, Hunter Davies, Gary Walker and others, vocal",,,1967,Capitol,"Magical Mystery Tour, Capitol SMAL-2835",,,,,Magical Mystery Tour,MagicalMysteryTour,@Capitol1967MagicalMysteryTour @WikiAllYouNeedIsLove @WikiMagicalMysteryTourAlbum @WikiBeatles
,,,,,,,,,,,,,,,,,6172,,53.40,-2.98,London,15095,"Liverpool, England [Recorded in London, England]",London1960s,,,0:03:40,,The Long and Winding Road,Pop; rock,"""The Long and Winding Road"" is a song by the English rock band the Beatles from their 1970 album Let It Be. It was written by Paul McCartney and credited to Lennon–McCartney. Paul McCartney said he came up with the title ""The Long and Winding Road"" during one of his first visits to his property High Park Farm, near Campbeltown in Scotland. He wrote the song at his farm in 1968, inspired by the growing tension among the Beatles.","The Beatles: Paul McCartney, vocal & piano; John Lennon, six-string bass; George Harrison, guitar; Ringo Starr, drums; Billy Preston, Fender Rhodes; strings; harp; trumpets; trombones; female chorus",,,1970,Apple,"Let It Be, Apple PXS 1",,,,,Let It Be,LetItBe,@Apple1970LetItBe @WikiLongAndWindingRoad @WikiLetItBeAlbum @WikiBeatles
,,,,,,,,,,,,,,,,,5023,,51.51,-0.15,London,15095,"London, England",London1950s,,,0:03:03,,Oh Lula,Skiffle; steel-driving song,"""In 1957 Lomax hosted a folk music show on BBC's Home Service called 'A Ballad Hunter' and organized a skiffle group, Alan Lomax and the Ramblers (who included Ewan MacColl, Peggy Seeger, and Shirley Collins, among others), which appeared on British television."" (Wikipedia). ""Oh Lula"" was recorded by Lomax and Zora Neale Hurston and Mary Elizabeth Barnicle in Eatonville, FL in 1935. The rendition by the Ramblers is presumably based on this recording.","Alan Lomax & The Ramblers: Alan Lomax, vocals, guitar; Ewan MacColl, vocals; Peggy Seeger, banjo, vocals; Sandy Brown, clarinet; John Cole, harmonica; Bryan Daley, guitar; Jim Bray, double bass; Alan Sutton, washboard",,,1956,Decca,"Alan Lomax and the Ramblers, Decca DFE 6367",,,,,Alan Lomax and the Ramblers,OhLula,WikiAlanLomax;LoCOLula;MNAlanLomaxAndTheRamblers
,,,,,,,,,,,,,,,,,5089,,51.51,-0.15,London,15095,"London, England [Recorded in Surrey, England]",London1980s,,,0:04:50,,Hole in My Life,Post-punk; new wave; reggae rock,"""Hole In My Life"" is a song written by Sting and recorded by The Police in 1978 for their debut album Outlandos d'Amour. The album, while at times incorporating reggae, pop and other elements of what would eventually become the definitive sound of the band, is dominated by punk influences.","The Police: Sting, bass, vocal & harmonica; Andy Summers, guitar & vocal; Stewart Copeland, drums, percussion & vocal; Joe Sinclair, piano",,,1983,A&M,"Outlandos d'Amour, A&M AMLH 68502",,,,,Outlandos d'Amour,OutlandosdAmour,@A&M1983OutlandosdAmour @WikiOutlandoDAmour @WikiPoliceBand
,,,,,,,,,,,,,,,,,6148,,51.51,-0.15,London,15095,"London, England [Recorded in Hollywood, CA]",London1960s,,,0:03:43,,(I Can't Get No) Satisfaction,Rock,"""(I Can't Get No) Satisfaction"" is a song by the English rock band The Rolling Stones, released in 1965. It was written by Mick Jagger and Keith Richards and produced by Andrew Loog Oldham. Richards' guitar riff—‌intended to be replaced by horns—‌opens and drives the song. The lyrics refer to sexual frustration and commercialism.","Rolling Stones: Mick Jagger, vocal; Keith Richards, guitar & vocal; Brian Jones, guitar; Bill Wyman, bass; Charlie Watts, drums; Jack Nitzsche, piano & tambourine",,,1965,Decca,"Out of Our Heads, Decca LK 4733 ",,,,,Out of Our Heads,OutofOurHeads,@Decca1965OutofOurHeads @WikiRollingStones @WikiOutOfOurHeads @WikiSatisfaction
,,,,,,,,,,,,,,,,,6149,,51.51,-0.15,London,15095,"London, England",London1960s,,,0:05:33,,Whole Lotta Love,Hard rock; blues rock,"""Whole Lotta Love"" is a song by English hard rock band Led Zeppelin. Parts of the song were adapted from Willie Dixon's ""You Need Love"", recorded by Muddy Waters in 1962.","Led Zeppelin: Robert Plant, vocal; Jimmy Page, guitar & theremin; John Paul Jones, bass; John Bonham, drums",,,1969,Atlantic,"Led Zeppelin II, Atlantic SD 8236",,,,,Led Zeppelin II,LedZeppelinII,@Atlantic1969LedZeppelinII @WikiLedZeppelinII @WikiLedZeppelin @WikiWholeLottaLove
,,,,,,,,,,,,,,,,,6154,,51.51,-0.15,London,15095,"London, England",London1960s,,,0:02:59,,House of the Rising Sun,Folk rock; blues rock,"""The House of the Rising Sun"" is a traditional folk song, sometimes called ""Rising Sun Blues"". It tells of a life gone wrong in New Orleans; many versions also urge a sibling or parents and children to avoid the same fate. The most successful commercial version, recorded in 1964 by British rock group The Animals, was a number one hit on the UK Singles Chart and also in the United States and France. As a traditional folk song recorded by an electric rock band, it has been described as the ""first folk rock hit"".","The Animals: Eric Burdon, vocal; Alan Price, keyboards & vocal; Hilton Valentine, guitar & vocal; Chas Chandler, bass & vocal; John Steel, drums & vocal; James ""Tappy"" Wright, guitar",,,1964,MGM,"The Animals, MGM SE 4264",,,,,The Animals,TheAnimalsAlbum,@MGM1964TheAnimalsAlbum @WikiAnimalsAlbum @WikiAnimalsBand @WikiHouseOfTheRisingSun
,,,,,,,,,,,,,,,,,6192,,51.51,-0.15,London,15095,"London, England [Recorded in Hérouville-en-Vexin, France]",London1970s,,,0:03:55,,Crocodile Rock,Glam rock; pop rock,"""Crocodile Rock"" is a song written by Elton John and Bernie Taupin, and recorded in summer 1972 at the Château d'Hérouville studio in France. ""Crocodile Rock"" is dominated by a Farfisa organ, played by John. The lyrics take a nostalgic look at early rock 'n' roll, dating and youthful independence of that era.","Elton John, piano, Farfisa organ & vocal; Davey Johnstone, guitar; Dee Murray, bass; Nigel Olsson, drums",,,1972,DJM,"Don't Shoot Me I'm Only the Piano Player, DJM DJLPH 427 ",,,,,Don't Shoot Me I'm Only the Piano Player,DontShootMeImOnlythePianoPlayer,@DJM1972DontShootMeImOnlythePianoPlayer @WikiEltonJohn @WikiCrocodileRock @WikiDontShootMeImOnlyThePianoPlayer
,,,,,,,,,,,,,,,,,6193,,51.51,-0.15,London,15095,"London, England [Recorded in Sheffield, AL]",London1970s,,,0:03:56,,Tonight's the Night (Gonna Be Alright),Soft rock,"""Tonight's the Night (Gonna Be Alright)"" is a song written by Rod Stewart, and recorded at Muscle Shoals Sound Studio in Sheffield, Alabama for his 1976 album A Night on the Town. According to Dan Peek of America, Stewart's inspiration for ""Tonight's the Night"" was America's Top 30 hit ""Today's the Day. The song features a French spoken part from Britt Ekland who was Stewart's girlfriend at the time""","Rod Stewart, vocal",,,1976,Riva,"A Night on the Town, Riva RVLP 1",,,,,A Night on the Town,ANightontheTown,@Riva1976ANightontheTown @WikiANightOntheTown @WikiRodStewart @WikiTonightsTheNight
,,,,,,,,,,,,,,,,,6208,,51.51,-0.15,London,15095,"London, England [Recorded in Montserrat and Quebec]",London1980s,,,0:04:13,,Every Breath You Take,Pop; New Wave; Soft Rock,"""Every Breath You Take"" is a song by the English rock band the Police from their album Synchronicity (1983). Written by Sting, the single was the biggest US and UK hit of 1983. The song is considered to be both the Police's and Sting's signature song.","The Police: Sting, vocal, bass & synthesizer; Andy Summers, guitar & piano; Stewart Copeland, drums & drum machine",,,1983,A&M,"Synchronicity, A&M AMLX 63735",,,,,Synchronicity,Synchronicity,@A&M1983Synchronicity @WikiEveryBreathYouTake @WIkiPoliceBand @WikiSynchronicityAlbum
